,stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat,geo_name,state_abb,party_in_control
673,CA,FRESNO,2020,11,Pounds,107788.66595,39503200.0,10.1,3020173.4,2767521400.0,1.0,61.0,18.0,0.7721518987341772,29.0,10.0,0.7435897435897436,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,429.0,6431985.3670824,R,R,0.0,,,FRESNO,CA,R
674,CA,FRESNO,2021,3,Pounds,116240.8986,39145060.0,7.3,3416939.4,3013676900.0,1.0,58.0,19.0,0.7532467532467533,31.0,9.0,0.775,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,629.0,5909720.138822399,R,R,0.0,,,,,R
675,CA,HUMBOLDT,2006,2,,,36021202.0,4.9,1874851.3,1516057500.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,581.0,,D,,,,,HUMBOLDT,CA,D
676,CA,HUMBOLDT,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,,,D
677,CA,HUMBOLDT,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,HUMBOLDT,CA,D
678,CA,HUMBOLDT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,D
679,CA,HUMBOLDT,2010,1,,,37319502.0,12.2,1973511.9,1628457600.0,0.0,49.0,29.0,0.63,25.0,14.0,0.6410256410256411,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,498.0,,D,,,,,HUMBOLDT,CA,D
680,CA,HUMBOLDT,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,,,D
681,CA,HUMBOLDT,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,HUMBOLDT,CA,D
682,CA,HUMBOLDT,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,D
683,CA,HUMBOLDT,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,HUMBOLDT,CA,D
684,CA,HUMBOLDT,2015,5,Pounds,34267.11,38918045.0,6.2,2559643.2,2172930200.0,1.0,52.0,28.0,0.65,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,596.0,7352184.657074699,D,,,,,,,D
685,CA,HUMBOLDT,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,HUMBOLDT,CA,D
686,CA,HUMBOLDT,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,D
687,CA,HUMBOLDT,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,HUMBOLDT,CA,D
688,CA,HUMBOLDT,2019,5,Pounds,30579.82,39512223.0,4.0,3132800.6,2632279800.0,1.0,60.0,20.0,0.75,28.0,10.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,957.0,6800775.7058611,D,,,,,,,D
689,CA,HUMBOLDT,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,HUMBOLDT,CA,N
690,CA,HUMBOLDT,2021,1,Pounds,41151.259999999995,39145060.0,7.3,3416939.4,3013676900.0,1.0,58.0,19.0,0.7532467532467533,31.0,9.0,0.775,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,629.0,5909720.138822399,D,,,,,,,N
691,CA,IMPERIAL,2004,17,,,35574576.0,6.2,1632428.7,1329404000.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,California,742.0,,R,,,,,IMPERIAL,CA,R
692,CA,IMPERIAL,2005,1,,,35827943.0,5.4,1752648.9,1407285500.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,510.0,,R,R,0.0,,,,,R
693,CA,IMPERIAL,2006,3,,,36021202.0,4.9,1874851.3,1516057500.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,581.0,,D,R,1.0,0.0,1.0,IMPERIAL,CA,D
694,CA,IMPERIAL,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,,,D
695,CA,IMPERIAL,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,IMPERIAL,CA,N
696,CA,IMPERIAL,2009,3,,,36961229.0,11.2,1919271.1,1554013300.0,0.0,51.0,29.0,0.64,25.0,14.0,0.6410256410256411,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,594.0,,D,,,,,,,N
697,CA,IMPERIAL,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,IMPERIAL,CA,D
698,CA,IMPERIAL,2011,1,,,37638369.0,11.7,2049336.8,1737940000.0,1.0,52.0,27.0,0.66,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,1.0,1.0,1.0,0.0,1.0,California,393.0,,D,,,,,,,D
699,CA,IMPERIAL,2012,1,,,37948800.0,10.4,2144089.6,1852397500.0,1.0,52.0,28.0,0.65,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,285.0,,D,D,0.0,,,IMPERIAL,CA,D
700,CA,IMPERIAL,2013,2,,,38260787.0,8.9,2261510.6,1886376600.0,1.0,55.0,25.0,0.69,26.0,11.0,0.7027027027027027,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,339.0,,D,D,0.0,,,,,D
701,CA,IMPERIAL,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,IMPERIAL,CA,D
702,CA,IMPERIAL,2015,2,Pounds,102650.48,38918045.0,6.2,2559643.2,2172930200.0,1.0,52.0,28.0,0.65,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,596.0,7352184.657074699,D,,,,,,,D
703,CA,IMPERIAL,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,IMPERIAL,CA,N
704,CA,IMPERIAL,2017,2,Pounds,108569.71,39358497.0,4.8,2831038.4,2383130500.0,1.0,55.0,25.0,0.6875,27.0,13.0,0.675,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,834.0,7117080.3811302,D,,,,,,,N
705,CA,IMPERIAL,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,IMPERIAL,CA,D
706,CA,IMPERIAL,2019,1,Pounds,128707.91,39512223.0,4.0,3132800.6,2632279800.0,1.0,60.0,20.0,0.75,28.0,10.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,957.0,6800775.7058611,D,,,,,,,D
707,CA,IMPERIAL,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,IMPERIAL,CA,D
708,CA,IMPERIAL,2021,1,Pounds,117959.63,39145060.0,7.3,3416939.4,3013676900.0,1.0,58.0,19.0,0.7532467532467533,31.0,9.0,0.775,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,629.0,5909720.138822399,D,,,,,,,D
709,CA,KERN,2004,8,,,35574576.0,6.2,1632428.7,1329404000.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,California,742.0,,R,,,,,KERN,CA,R
710,CA,KERN,2005,4,,,35827943.0,5.4,1752648.9,1407285500.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,510.0,,R,R,0.0,,,,,R
711,CA,KERN,2006,4,,,36021202.0,4.9,1874851.3,1516057500.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,581.0,,R,R,0.0,,,KERN,CA,R
712,CA,KERN,2007,16,,,36250311.0,5.4,1955320.9,1581573300.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,544.0,,R,R,0.0,,,,,R
713,CA,KERN,2008,8,,,36604337.0,7.3,1990187.9,1606579900.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,608.0,,R,R,0.0,,,KERN,CA,R
714,CA,KERN,2009,5,,,36961229.0,11.2,1919271.1,1554013300.0,0.0,51.0,29.0,0.64,25.0,14.0,0.6410256410256411,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,594.0,,R,R,0.0,,,,,R
715,CA,KERN,2010,9,,,37319502.0,12.2,1973511.9,1628457600.0,0.0,49.0,29.0,0.63,25.0,14.0,0.6410256410256411,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,498.0,,R,R,0.0,,,KERN,CA,R
716,CA,KERN,2011,14,,,37638369.0,11.7,2049336.8,1737940000.0,1.0,52.0,27.0,0.66,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,1.0,1.0,1.0,0.0,1.0,California,393.0,,R,R,0.0,,,,,R
717,CA,KERN,2012,18,,,37948800.0,10.4,2144089.6,1852397500.0,1.0,52.0,28.0,0.65,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,285.0,,N,R,1.0,0.0,0.0,KERN,CA,N
718,CA,KERN,2013,20,,,38260787.0,8.9,2261510.6,1886376600.0,1.0,55.0,25.0,0.69,26.0,11.0,0.7027027027027027,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,339.0,,N,N,0.0,,,,,N
719,CA,KERN,2014,17,Pounds,225852.1668333,38596972.0,7.5,2399077.7,2021035600.0,1.0,55.0,25.0,0.69,28.0,11.0,0.717948717948718,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,544.0,7741134.8795344,R,N,1.0,1.0,0.0,KERN,CA,R
720,CA,KERN,2015,10,Pounds,224319.7955655,38918045.0,6.2,2559643.2,2172930200.0,1.0,52.0,28.0,0.65,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,596.0,7352184.657074699,R,R,0.0,,,,,R
721,CA,KERN,2016,30,Pounds,135085.5756362,39167117.0,5.5,2671100.5,2273557500.0,1.0,51.0,28.0,0.6455696202531646,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,786.0,7131629.205191299,D,R,1.0,0.0,1.0,KERN,CA,D
722,CA,KERN,2017,29,Pounds,110058.6730451,39358497.0,4.8,2831038.4,2383130500.0,1.0,55.0,25.0,0.6875,27.0,13.0,0.675,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,834.0,7117080.3811302,D,D,0.0,,,,,D
723,CA,KERN,2018,48,Pounds,109843.4919375,39461588.0,4.3,2975083.0,2514503400.0,1.0,52.0,25.0,0.6753246753246753,27.0,13.0,0.675,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,837.0,7015843.459548899,R,D,1.0,1.0,0.0,KERN,CA,R
724,CA,KERN,2019,44,Pounds,135716.5491949,39512223.0,4.0,3132800.6,2632279800.0,1.0,60.0,20.0,0.75,28.0,10.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,957.0,6800775.7058611,R,R,0.0,,,,,R
725,CA,KERN,2020,4,Pounds,167085.4340509,39503200.0,10.1,3020173.4,2767521400.0,1.0,61.0,18.0,0.7721518987341772,29.0,10.0,0.7435897435897436,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,429.0,6431985.3670824,R,R,0.0,,,KERN,CA,R
726,CA,KERN,2021,14,Pounds,112178.5914731,39145060.0,7.3,3416939.4,3013676900.0,1.0,58.0,19.0,0.7532467532467533,31.0,9.0,0.775,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,629.0,5909720.138822399,R,R,0.0,,,,,R
727,CA,KINGS,2004,1,,,35574576.0,6.2,1632428.7,1329404000.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,California,742.0,,R,,,,,KINGS,CA,R
728,CA,KINGS,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,R
729,CA,KINGS,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,KINGS,CA,R
730,CA,KINGS,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R
731,CA,KINGS,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,KINGS,CA,N
732,CA,KINGS,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,N
733,CA,KINGS,2010,5,,,37319502.0,12.2,1973511.9,1628457600.0,0.0,49.0,29.0,0.63,25.0,14.0,0.6410256410256411,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,498.0,,R,,,,,KINGS,CA,R
734,CA,KINGS,2011,2,,,37638369.0,11.7,2049336.8,1737940000.0,1.0,52.0,27.0,0.66,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,1.0,1.0,1.0,0.0,1.0,California,393.0,,R,R,0.0,,,,,R
735,CA,KINGS,2012,1,,,37948800.0,10.4,2144089.6,1852397500.0,1.0,52.0,28.0,0.65,25.0,15.0,0.625,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,285.0,,N,R,1.0,0.0,0.0,KINGS,CA,N
736,CA,KINGS,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,N
737,CA,KINGS,2014,1,Pounds,94807.54,38596972.0,7.5,2399077.7,2021035600.0,1.0,55.0,25.0,0.69,28.0,11.0,0.717948717948718,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,544.0,7741134.8795344,R,,,,,KINGS,CA,R
738,CA,KINGS,2015,2,Pounds,82055.2,38918045.0,6.2,2559643.2,2172930200.0,1.0,52.0,28.0,0.65,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,596.0,7352184.657074699,R,R,0.0,,,,,R
739,CA,KINGS,2016,2,Pounds,76361.794,39167117.0,5.5,2671100.5,2273557500.0,1.0,51.0,28.0,0.6455696202531646,26.0,14.0,0.65,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,786.0,7131629.205191299,N,R,1.0,0.0,0.0,KINGS,CA,N
740,CA,KINGS,2017,1,Pounds,20018.787,39358497.0,4.8,2831038.4,2383130500.0,1.0,55.0,25.0,0.6875,27.0,13.0,0.675,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,834.0,7117080.3811302,N,N,0.0,,,,,N
741,CA,KINGS,2018,2,Pounds,55235.48,39461588.0,4.3,2975083.0,2514503400.0,1.0,52.0,25.0,0.6753246753246753,27.0,13.0,0.675,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,837.0,7015843.459548899,R,N,1.0,1.0,0.0,KINGS,CA,R
742,CA,KINGS,2019,1,Pounds,38537.314999999995,39512223.0,4.0,3132800.6,2632279800.0,1.0,60.0,20.0,0.75,28.0,10.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,957.0,6800775.7058611,R,R,0.0,,,,,R
743,CA,KINGS,2020,1,Pounds,23607.36,39503200.0,10.1,3020173.4,2767521400.0,1.0,61.0,18.0,0.7721518987341772,29.0,10.0,0.7435897435897436,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,429.0,6431985.3670824,N,R,1.0,0.0,0.0,KINGS,CA,N
744,CA,KINGS,2021,2,Pounds,29539.025,39145060.0,7.3,3416939.4,3013676900.0,1.0,58.0,19.0,0.7532467532467533,31.0,9.0,0.775,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,California,629.0,5909720.138822399,N,N,0.0,,,,,N
745,CA,LAKE,2007,1,,,36250311.0,5.4,1955320.9,1581573300.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,544.0,,,,,,,,,
746,CA,LAKE,2008,1,,,36604337.0,7.3,1990187.9,1606579900.0,0.0,48.0,32.0,0.6,25.0,15.0,0.625,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,California,608.0,,N,,,,,LAKE,CA,N
747,CA,LAKE,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,N
748,CA,LAKE,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,LAKE,CA,N
